title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Mark X Premium 2013,PKR 1.25 crore,,islamabad," E-11, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1021/toyota-mark-x-premium-2013-102199398.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917413.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917408.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917409.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917412.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917402.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917404.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917410.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917416.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917400.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917401.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917415.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917406.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917411.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/toyota-mark-x-premium-2013-101917507.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","28,000 km",Petrol,Automatic,Un-Registered,White,Imported,2500 cc,Sedan,"Jun 08, 2024",8741793,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Markx (250 g premium full option)Geniune (japan mileage)Brand new (like zero meter)Auction sheet (4.5 grade)car is more fresh in real then pictures Btb ( geniune)Brand new (tyres)Dont compare with other cars( rare piece for shoke)Original kits ( modlesta)Custom auction (unregister )Japan oil inside No exchange price is final Company condition car 
    
"
Honda Vezel Hybrid RS Honda Sensing  2017,PKR 72.5 lacs,,islamabad," Defence Phase-2, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229484.webp', 'https://cache3.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229488.webp', 'https://cache4.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229486.webp', 'https://cache3.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229501.webp', 'https://cache1.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229485.webp', 'https://cache3.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229487.webp', 'https://cache1.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229489.webp', 'https://cache2.pakwheels.com/ad_pictures/9622/honda-vezel-hybrid-rs-honda-sensing-2017-v-1-96229492.webp', 'https://cache3.pakwheels.com/ad_pictures/9622/honda-vezel-hybrid-rs-honda-sensing-2017-v-1-96229494.webp', 'https://cache3.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229491.webp', 'https://cache4.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229490.webp', 'https://cache2.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229582.webp', 'https://cache4.pakwheels.com/ad_pictures/9622/honda-vezel-hybrid-rs-honda-sensing-2017-v-1-96229497.webp', 'https://cache2.pakwheels.com/ad_pictures/9622/honda-vezel-hybrid-rs-honda-sensing-2017-v-1-96229493.webp', 'https://cache3.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229495.webp', 'https://cache2.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229496.webp', 'https://cache1.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229498.webp', 'https://cache4.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229500.webp', 'https://cache4.pakwheels.com/ad_pictures/9622/honda-vezel-2017-96229499.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","82,000 km",Hybrid,Automatic,Un-Registered,Premium Crystal Red Metallic,Imported,1500 cc,Crossover,"Jun 08, 2024",8350490,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' Cruise Control', ' DVD Player', ' Front Camera', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  Honda Vezel RS 2017 (unregistered)Imported 2022Mileage when imported 55,000 ( 24,000 driven in Pakistan)4-(B/B) grade verifiable auction sheet (picture attached)Non-accidental, no paint, everything in working genuine condition.With 2 original keys and all required documents. GSWF Platinum PPF done by Detailing Crew Islamabad (worth 5 lac) Yokohama Advandb v552 tyres installed recently (price 1.5 lac) Driven on hi-octane and regular mixed fuel. Only used Liqui Moly engine oil. Gear oil and clutch fluid changed at twice (at 56000km and 78000km) No blemishes or scratches on the car except for the front bumper left side (can be seen in pictures). Driven with care, without abusing suspension or the gearbox. Top of the line variant with Alcantara Interior, Honda Sensing, Pedal Gear Shifter, Heated Seats, Auto Windows and Side Mirrors, Rain Sensing Wiper, Active Cruise Control, Front and Back Camera, Dashboard Camera, and many more options. Kindly contact on Whatsapp only. Car
    
"
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2024,PKR 74.7 lacs,,islamabad," E-11, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817749.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817751.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817748.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817747.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817750.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817756.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2024-102817752.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ",800 km,Petrol,Automatic,Un-Registered,Super white,Local,1800 cc,Sedan,"Jun 08, 2024",8811058,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  2023 december invoice zero meter double bio matric price is final no exchange
    
"
Toyota Yaris ATIV X CVT 1.5 2022,PKR 47.5 lacs,,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615420.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615447.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615448.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615449.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615490.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615496.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615497.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/toyota-yaris-ativ-x-cvt-1-5-2022-102615500.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","14,100 km",Petrol,Automatic,Islamabad,Black,Local,1500 cc,Sedan,"Jun 08, 2024",8794872,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  For more details  contact...Bumper to Bumper genuine..
    
"
Toyota Raize Z 2020,PKR 64 lacs,,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606937.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606898.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606900.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606903.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606909.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606914.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606921.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606927.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606928.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606929.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606930.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606931.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606932.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606933.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606934.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606935.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606936.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606938.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606939.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-raize-z-5-2020-100606940.webp']","2020
","93,000 km",Petrol,Automatic,Un-Registered,White,Imported,1000 cc,Crossover,"Jun 08, 2024",8650164,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2024 Fresh Clear.Z Premium Package.Fully Loaded Car.Modulo Body kits.TV Back & front cameraFront & back sensorsRecording CameraRadar traction controlAuto ParkingFor more details contact...auto pilot

"
Toyota Yaris Hatchback 2020,PKR 46 lacs,,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982325.webp', 'https://cache3.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253729.webp', 'https://cache2.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253734.webp', 'https://cache4.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253739.webp', 'https://cache1.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253742.webp', 'https://cache1.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253743.webp', 'https://cache1.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253751.webp', 'https://cache3.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253756.webp', 'https://cache4.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253757.webp', 'https://cache2.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253758.webp', 'https://cache1.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253759.webp', 'https://cache2.pakwheels.com/ad_pictures/9625/toyota-yaris-hatchback-2020-96253760.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982331.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982337.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982342.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982343.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982344.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982345.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982346.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982347.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-yaris-hatchback-2020-101982348.webp']","2020
","64,000 km",Petrol,Automatic,Un-Registered,Silver,Imported,1000 cc,N/A,"Jun 08, 2024",8317969,['not listed'],"
  2024 importgrade auction sheet.push startattraction controlmultimediaradarfront back cameraeco idling

"
Daihatsu Mira L 2020,PKR 34.25 lacs,,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090716.webp', 'https://cache3.pakwheels.com/ad_pictures/9757/daihatsu-mira-l-10-2020-97572654.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090717.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090718.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090719.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090722.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090723.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090725.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090730.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090734.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090738.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090739.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090741.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090742.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090744.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/daihatsu-mira-l-10-2020-101090748.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","34,000 km",Petrol,Automatic,Un-Registered,White,Imported,660 cc,Hatchback,"Jun 08, 2024",8440618,"[' ABS', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Diahatsu Mira 2020 model2024 import34000 milagefor further details contact.

"
Honda Civic Oriel 1.8 i-VTEC CVT 2016,PKR 48 lacs,,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1014/honda-civic-oriel-1-8-i-vtec-cvt-2016-101488303.webp', 'https://cache2.pakwheels.com/ad_pictures/1014/honda-civic-oriel-1-8-i-vtec-cvt-2016-101488301.webp', 'https://cache4.pakwheels.com/ad_pictures/1014/honda-civic-oriel-1-8-i-vtec-cvt-2016-101488304.webp', 'https://cache3.pakwheels.com/ad_pictures/1014/honda-civic-oriel-1-8-i-vtec-cvt-2016-101488302.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/honda-civic-oriel-1-8-i-vtec-cvt-2016-100515026.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/honda-civic-oriel-1-8-i-vtec-cvt-2016-100515028.webp', 'https://cache1.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426132.webp', 'https://cache2.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426141.webp', 'https://cache2.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426139.webp', 'https://cache3.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426129.webp', 'https://cache4.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426126.webp', 'https://cache4.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426136.webp', 'https://cache4.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426140.webp', 'https://cache2.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426138.webp', 'https://cache1.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426143.webp', 'https://cache3.pakwheels.com/ad_pictures/9942/honda-civic-oriel-1-8-i-vtec-cvt-2018-99426144.webp', 'https://cache4.pakwheels.com/ad_pictures/1004/honda-civic-oriel-1-8-i-vtec-cvt-2016-100475953.webp', 'https://cache3.pakwheels.com/ad_pictures/1004/honda-civic-oriel-1-8-i-vtec-cvt-2016-100475952.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","78,500 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 08, 2024",8568170,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' Cruise Control', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers', ' Sun Roof', ' USB and Auxillary Cable']","
  Honda Civic Oriel 1.8 i-VTEC CVTModel :2016Registered : (2017)IslamabadBumper to Bumper 100% genuine  and Scratchless conditionNo Scratches, No dents, Low mileage Well maintainedHID lights installed, All token taxes are paid to date, Price is FINAL.
    
"
Toyota Aqua S 2015,PKR 43.5 lacs,,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526663.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526671.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526668.webp', 'https://cache2.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526661.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526673.webp', 'https://cache2.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526659.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526666.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526667.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526662.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526669.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526660.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526670.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526664.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526665.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526674.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100526672.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-aqua-s-15-2015-100530422.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","174,000 km",Hybrid,Automatic,Islamabad,Black,Imported,1500 cc,Hatchback,"Jun 08, 2024",8644513,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Aqua SModel :2015Import :2018Registered :Islamabad (2019)Bumper to Bumper 100 % genuine condition.100% original paint, NO touching Scratchless interior and exterior.Genuine mileage  96000 driven in Japan 4.5 AUCTION GRADE Push Start, Cruise Control, climate control, multimedia steering, alloy rims installed. Brand new Yokohama tires installed recently. All token taxes are paid to date.Price is slightly negotiable on the spot for serious buyers only.
    
"
Toyota Corolla Altis Automatic 1.6 2020,PKR 43.7 lacs,,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437413.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437415.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437414.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437408.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437395.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437405.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437402.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437409.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437418.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437417.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-altis-1-6-automatic-2020-102437416.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","55,000 km",Petrol,Automatic,Karachi,Blue,Local,1600 cc,Sedan,"Jun 08, 2024",8685378,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Army Officer driven. . 100% maintained by dealership. All original documents are complete  . Complete service history available. Totally driven on petrol.
    
"
Chery Tiggo 8 Pro 1.6 DEX Plus 2023,PKR 87 lacs,,islamabad," I-10, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861615.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861609.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861617.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861612.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861611.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861610.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861613.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861616.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/chery-tiggo-8-pro-1-6-dex-plus-2023-102861614.webp']","2023
","4,700 km",Petrol,Automatic,Islamabad,Super White,Local,1600 cc,Crossover,"Jun 08, 2024",8814217,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Great condition.
    
"
Suzuki Alto VXR (CNG) 2001,PKR 7 lacs,,islamabad," I- 8, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861003.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861001.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861008.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861011.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861006.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861010.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861017.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102860998.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861002.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-cng-2001-102861013.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2001
","100,000 km",Petrol,Manual,Punjab,Solid White,Local,1000 cc,Hatchback,"Jun 08, 2024",8814179,"[' AM/FM Radio', ' Air Conditioning']","
  Family used car in good and genuine condition  Alloy Rims. New tires installed, Original File with Smart Card in own name.
    
"
