title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 51 lacs,,multan," Askari Bypass, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592491.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592489.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592492.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592496.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592493.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592490.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592494.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592495.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","65,000 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 06, 2024",8793040,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Lightweight allow rims . 100% maintained by dealership. Everything is in genuine condition . Complete service details available. Call/SMS only during office hours please. Petrol driven, CNG never installed . Brand new tires installed. Will be sold to nearest offer. Token tax is up to date.contact on WIFI due to signal problem
    
"
Suzuki Alto VX 2022,PKR 22.75 lacs,,multan," DHA Defence, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753243.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753238.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753248.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753241.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753240.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753236.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753242.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753244.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753253.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753239.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753250.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753254.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753245.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753255.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753247.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753246.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753252.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753249.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753251.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vx-14-2022-102753256.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","39,900 km",Petrol,Manual,Islamabad,Solid White,Local,660 cc,Hatchback,"Jun 06, 2024",8805872,"[' AM/FM Radio', ' Air Conditioning', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Bumper to Bumper Genuine Condition. Suzuki recommended after show room AC. Brand new feel. Brand new tyres. Extra Speakers and twitters installed. High Quality Back Camera with Multimedia Screen. Just buy and drive. Genuine mileage. First owner car 
    
"
Suzuki Cultus VXR 2018,PKR 24.5 lacs,,multan," Cantt, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752931.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752928.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752930.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752933.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752934.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752926.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752924.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752927.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752932.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752925.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752935.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2018-102752929.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","120,000 km",Petrol,Manual,Sindh,White,Local,1000 cc,Hatchback,"Jun 06, 2024",8805818,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Suzuki cultus vxrmodel 2018 Karachi number complete documents available non accident carseal by seal chilll accccengine gear suspension perfect tyre 90% family use carurgent sale seriously buyer contact me price all most finalcash need location Multan Dera Addavisit 11 am to 4 pmContact serious buyers only
    
"
Toyota Corolla Altis Grande CVT-i 1.8 2020,PKR 58.75 lacs,,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751678.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751679.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751680.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751692.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751696.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751704.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751705.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751707.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751712.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751713.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751714.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751716.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751726.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751739.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751752.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751761.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","36,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 06, 2024",8805713,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
Everything is in genuine condition.As good as a brand new car.Price is slightly negotiable.No call/SMS will be answered after office hours.

"
Toyota Vitz F Smile Edition 1.0 2014,PKR 28.5 lacs,,multan, Multan Punjab,"['https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-smile-edition-2014-102750706.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-smile-edition-2014-102750707.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-smile-edition-2014-102750708.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-smile-edition-2014-102750709.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-smile-edition-2014-102750711.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-smile-edition-2014-102750712.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","107,000 km",Petrol,Automatic,Lahore,Sky Blue ,Imported,1000 cc,Hatchback,"Jun 06, 2024",8805625,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2014/2017Just like a Zero Meter car.Price is flexible.Call/SMS in office hours only.

"
Suzuki Wagon R FX 2014,PKR 22.5 lacs,,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-fx-2-2014-102750683.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-fx-2-2014-102750684.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-fx-2-2014-102750695.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-fx-2-2014-102750703.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-fx-2-2014-102750705.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","72,000 km",Petrol,Automatic,Karachi,Black,Imported,660 cc,Hatchback,"Jun 06, 2024",8805623,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Wagon r 2014 model 2017 import ene charge climate control ac 2250
    
"
Toyota Passo G 1.0 2007,PKR 18.26 lacs,,multan," Kacheri Road, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1018/toyota-passo-1-0-g-2007-101813140.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748244.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748245.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748251.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748253.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748247.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748248.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748246.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748252.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748243.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748250.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748255.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748254.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748249.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/toyota-passo-1-0-g-2007-101813139.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-passo-1-0-g-2007-101926533.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","210,000 km",Petrol,Automatic,Sindh,Light Green,Imported,1000 cc,Hatchback,"Jun 06, 2024",8729584,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  It's Daihatsu Boon 2007/20122/3  pieces painted rest genuine.It's  perfectly maintained car.Auto retractable sporty side mirrorsSuspension fitEngine fitABS, Gear fitAC working.Expensive Alloy rims,Tyres more than 60%No rust.100% reliable Car.On my Name,Original File n smaert card Price is slightly negotiable. Family use k liye rakhnay wali gari he, commercial sale purchase walon ko faida nahi degi isliye mera aor apna qimti waqt mat waist karen.
    
"
Toyota Corolla XE Limited 1997,PKR 18.5 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-xe-limited-1997-102750661.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-xe-limited-1997-102750662.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-xe-limited-1997-102750663.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-xe-limited-1997-102750664.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1997
","150,000 km",Petrol,Automatic,Multan,Beige,Local,1300 cc,Sedan,"Jun 06, 2024",8805618,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Steering', ' Power Windows']","
  Auto transmission Looking to sell the car urgently.In showroom condition..Price is flexible.Call/SMS in office hours only.

"
Suzuki Every Wagon JP 2011,PKR 18 lacs,,multan," Zakariya Town, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750347.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750342.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750345.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750343.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750344.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750348.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750341.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750349.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750350.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750353.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-every-wagon-jp-2011-102750351.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","95,000 km",Petrol,Automatic,Punjab,Silky Silver Metallic,Imported,660 cc,Micro Van,"Jun 06, 2024",8805609,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  family use Lightweight allow rims . Complete auction sheet available. Inside out fully original. Original return file is available . Petrol driven, CNG never installed . In showroom condition. Fitted with new tires. Token tax is up to date. Looking to sell the car urgently.
    
"
Honda City 2006,PKR 19.2 lacs,,multan," Shah Rukn-e-Alam Colony, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/honda-city-2006-102750454.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-city-2006-102750425.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-2006-102750431.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-2006-102750429.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-city-2006-102750456.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-city-2006-102750427.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-city-2006-102750433.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-city-2006-102750457.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-2006-102750453.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","200,000 km",Petrol,Automatic,Karachi,White,Local,1300 cc,N/A,"Jun 06, 2024",8805612,['not listed'],"
  Lightweight allow rims . All original documents are complete  .
    
"
Suzuki Alto VXR 2023,PKR 26.4 lacs,,multan," Bosan Road, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750549.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750550.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750551.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750552.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750553.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750554.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750555.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750556.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750557.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750558.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","13,159 km",Petrol,Manual,Un-Registered,Silky Silver,Local,660 cc,Hatchback,"Jun 06, 2024",8805611,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' USB and Auxillary Cable']","
  Just like a Zero Meter car. All service history log maintained. Original return file is available
    
"
Toyota C-HR S-LED 2018,PKR 74.5 lacs,,multan," Nawa Shehar, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768801.webp', 'https://cache1.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768802.webp', 'https://cache4.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768803.webp', 'https://cache3.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768804.webp', 'https://cache1.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768805.webp', 'https://cache1.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768806.webp', 'https://cache2.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768807.webp', 'https://cache3.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768808.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","118,000 km",Hybrid,Automatic,Un-Registered,White,Imported,1800 cc,Crossover,"Jun 02, 2024",8318433,"[' ABS', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' Cruise Control', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  TOYOTA C-HR S LED PACKAGE  2018 MODEL 2023 FRESH IMPORT 118000 KMS DONE4 GRADE VERIFIABLE AUCTION SHEETPEARL WHITE FEATURES: - LED HEADLAMPS- PUSH START- LEATHER STEERING- ALLOY WHEELS- ANDROID PANEL- BACK CAM AVAILABLE AT ROLLING WHEELS
    
"
Nissan Roox S Hybrid 2020,PKR 33.5 lacs,,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950842.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950845.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950849.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950868.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950870.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950872.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950874.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950875.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/nissan-roox-s-hybrid-2-2020-101950877.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","3,500 km",Hybrid,Automatic,Un-Registered,Red,Imported,660 cc,Hatchback,"Jun 02, 2024",8744403,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2020/2023Low mileageAuto door Dual Ac push start climate controlled360 CameraAs good as a brand new car.No call/SMS will be answered after office hours.

"
Toyota C-HR S-LED 2019,PKR 71.5 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628503.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628505.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628504.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628501.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628507.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628500.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628502.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628506.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-c-hr-s-led-2019-101628508.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","55,000 km",Hybrid,Automatic,Un-Registered,Red,Imported,1800 cc,Crossover,"Jun 01, 2024",8721215,"[' ABS', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota C-HR 2019 model 2024 import , *AT KARACHI PORT*, New Shape Model  , Dual Tone Colour ,  S - LED package  , 55000  Milage , Push start , climate control  , dual multimedia steering wheel ,  cruise control, original alloy wheels LED front and back lights , 22km/l  Fuel average , Double Silencer ,   and many other basic features
    
"
Toyota Sienta 2019,PKR 61.75 lacs,,multan," Chungi No 8, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648441.webp', 'https://cache3.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648452.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648459.webp', 'https://cache4.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648449.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648458.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648456.webp', 'https://cache2.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648450.webp', 'https://cache2.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648443.webp', 'https://cache4.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648455.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648448.webp', 'https://cache2.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648446.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648460.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648451.webp', 'https://cache2.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648454.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648444.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648457.webp', 'https://cache1.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648447.webp', 'https://cache4.pakwheels.com/ad_pictures/9764/toyota-sienta-2019-97648445.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","95,000 km",Hybrid,Automatic,Un-Registered,White,Imported,1500 cc,N/A,"Jun 01, 2024",8445874,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  TOYOTA SIENTA  G CUERO  HYBRID 1.5 2019 Model 2024 Fresh Import , Full House , 7 Seater , Push Start , Climate Control AC , Radar Brake , Line Control , Parking Sensors , DRL Halogen White Head Lights , BIRD VIEW CAMERAs , Chrome lined Front Grill , Original Silver-Black Ally Wheels , Both Front Heater Seats , Both Back Auto Sliding Doors , Heater Steering , Dual Coloured Leather Seats and Many More Basic Features .
    
"
