title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Suzuki Cultus VXL 2019,PKR 27.65 lacs,,faisalabad," Four Season Housing, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797188.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797187.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797190.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797193.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797191.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797192.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797194.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797195.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797209.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797207.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797198.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797196.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797208.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxl-2-2019-102797206.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","60,000 km",Petrol,Manual,Lahore,Graphite Grey,Local,1000 cc,Hatchback,"Jun 07, 2024",8809364,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  SUZUKI CULTUS VXL 2019TOTALLY GENUINE.NON ACCIDENT.ENGINE AND GEAR IN PERFECT CONDITION.AC FREEZING.TYRE NEW.MINOR SCRATCHES.BUY AND DRIVE CONDITION.INTERIOR NEAT AND CLEAN. ALLOY RIMS.COMPLETE ORIGINAL FILE AVAILABLE.SMART CARD AVAILABLE.2 KEYS AVAILABLE.2ND OWNER.
    
"
Suzuki Cultus Limited Edition 2016,PKR 14.75 lacs,,faisalabad," Dhudi Wala, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297582.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297591.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297594.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297605.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297597.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297585.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297587.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297604.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297586.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297588.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297584.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297593.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297600.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297595.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/suzuki-cultus-limited-edition-2-2016-102297590.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","2,756 km",Petrol,Manual,Lahore,Beige,Local,1000 cc,Hatchback,"Jun 07, 2024",8770422,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Steering']","
  Suzuki Cultus 2016 Limited Edition Euro II Sand Beige Lahore Registered. > For only serious & non investor     Buyers.> Genuine 2 Keys.> Otiginal Complete File.> Family car.> In City Fuel Average 15 KM/L.> Single hand Drive.> Lifetime token paid.> Power steering.> Power Locks.> Euro II Engine.> Genuine speedometer reading.> Non Accidental.> Sides and back showerd    because of paint damage by    removing of body Lamination.> Perfect Interior.> Perfect Exterior.> Perfect Engine.> Perfect AC.> No Mechanical or Electrical work    required.
    
"
Honda Vezel Hybrid X 2016,PKR 57 lacs,,faisalabad," Gatwala Chowk, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1027/honda-vezel-hybrid-x-2016-102798234.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-vezel-hybrid-x-2016-102798233.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-vezel-hybrid-x-2016-102798232.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-vezel-hybrid-x-2016-102798231.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","82,000 km",Hybrid,Automatic,Islamabad,Black,Imported,1500 cc,Crossover,"Jun 07, 2024",8809442,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  . As good as a brand new car. Looking to sell the car urgently.Biometric on the spot 16/21 vezel good condition
    
"
Suzuki Wagon R VXL 2024,PKR 31.6 lacs,,faisalabad," Jhang Road, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2024-102842721.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767579.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2024-102832096.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102799058.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767563.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767573.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767577.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767565.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767566.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767576.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102767580.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102770335.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-wagon-r-vxl-2024-102770334.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2024-102867206.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ","3,500 km",Petrol,Manual,Punjab,White,Local,1000 cc,Hatchback,"Jun 07, 2024",8806942,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Brand New home use Tottaly 100%Orignal jeniune New Car. Poshish metic japani deed Final..done chska party No rabta.ok
    
"
Honda Civic EXi Prosmatec 2006,PKR 16.3 lacs,,faisalabad," Jhumra Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797407.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797395.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797396.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797408.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797394.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797398.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797399.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797397.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797405.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797400.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797402.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797401.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-exi-prosmatic-2006-102797406.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","233,000 km",Petrol,Automatic,Punjab,Silver,Local,1500 cc,Sedan,"Jun 07, 2024",8809382,"[' AM/FM Radio', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Lightweight allow rims . All original documents are complete  . Looking to sell the car urgently. non Accidental outer showerrd for fresh look. inside total genuine. good fuel average in city 10-12 & highway 14-15.
    
"
Honda Civic MXST (Hybrid) 2009,PKR 29.95 lacs,,faisalabad," Afghanabad, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797324.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797331.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797327.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797329.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797326.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797322.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797321.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797332.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797330.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797333.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797334.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797342.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797339.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797337.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797336.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797345.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797344.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797346.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797348.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-mxst-2009-102797356.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","135,000 km",Petrol,Automatic,Islamabad,Crystal Black,Imported,1300 cc,Sedan,"Jun 07, 2024",8809361,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Reborn Hybrid 2009 Top of the line UK Variant Condition Just 1 Fender spray only Rest the Car is Total Genuine Have some bearable scratches on body, but considering 2009 model it's Condition is perfect Import and Registration in 2014Heated seats Black interior Leather seats Hybrid battery is 100% fitFuel average is 15-16KM in city with AC in this hot summer days On long routes, it gave me around 18 km/lThe engine is 200% fit Suspension is 110% smoothIt's on my own name i'm the second owner of this beautiful carMeter reading is 100% genuine, You will realise as yourself when you take a test ride on it.Price is Full n Final Don't bargain at price
    
"
Suzuki Cultus VXR 2007,PKR 7.8 lacs,,faisalabad," Jaranwala, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797166.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797163.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797164.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797169.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797162.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797167.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797168.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797165.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-cultus-vxr-2007-102797170.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","200,000 km",Petrol,Manual,Faisalabad,White,Local,1000 cc,Hatchback,"Jun 07, 2024",8809347,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks']","
  Suzuki Cultus for saleModel 2007 VXR?White ColorNon accidental Inside originaloutside showerHome use carRegister Faisalabad Number3rd ownerAll original documentsSmart cardToken life timeBatter New Excellent engine new repaired 100%Ac 100% heater 100%Suspension 100%Fuel average 16 to 17Neat end clean RoomNew tyre 100 %Mechanical 100% OkayNo any kind of work is requiredJust Buy and Drive Demand = 780000Location = Faisalabad, Jaranwala Only Serious buyers Can Contact Muhammad Yaseen Muzamil Hussain All original documents are complete  . Driven on petrol throughout .
    
"
Toyota Prado TX 2.7 2017,PKR 1.4 crore,,faisalabad," D Ground, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1027/toyota-prado-tx-4-2017-102796629.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-prado-tx-4-2017-102796631.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-prado-tx-4-2017-102796628.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-prado-tx-4-2017-102796630.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","150,000 km",Petrol,Automatic,Karachi,Attitude Black Mica,Imported,2700 cc,SUV,"Jun 07, 2024",8809309,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2012 model 2017 registration documents original 1 pcs touching just 
    
"
Suzuki Alto VXL AGS 2020,PKR 25 lacs,,faisalabad," Muslim Town, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796521.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796511.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796520.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796516.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796515.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796519.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796513.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796512.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796518.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796523.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796526.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796524.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796525.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796529.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796531.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796534.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxl-2-2020-102796532.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","49,200 km",Petrol,Automatic,Lahore,Solid White,Local,660 cc,Hatchback,"Jun 07, 2024",8809300,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  100% maintained by dealership. Original return file is available . Petrol driven, CNG never installed . Token tax paid for life. Brand new tires installed. Original book of this car is also available. Price is flexible. Engine in pristine condition . Looking to sell the car urgently.
    
"
Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,PKR 18.35 lacs,,faisalabad," Amin Town, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796589.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796590.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796591.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796592.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796593.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796594.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796595.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796596.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796597.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796598.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796599.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796600.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796601.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796602.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796603.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796604.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796605.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796606.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796607.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-civic-vti-1-8-i-vtec-prosmatec-2006-102796608.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","275,000 km",Petrol,Automatic,Lahore,Crystal Black,Local,1800 cc,Sedan,"Jun 07, 2024",8809296,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' USB and Auxillary Cable']","
  Extra Ordinary MaintainedON MY OWN NAMEModel 2006 Registerd in 2006 LAHORE NO#All documents 100% original and token 2024 clear (Smart Card)Excellent engine and suspension and bodyEngine is very powerful and clean and sound lessMilage is 10-11 in city with AC and 15-16 on Long rout with ACFull chill Air conditioner /// Very Hot Heater Android Painal,Back Camer,Power Windows ,Centeral Locking,Inside 100% seal to seal Original-Out side shower for fresh lookNew tyre very less useNew Expensive seat coversAll glasses and frount and back screen are original who come with carCar Interior And Exterior is like a New CarSpecialy Interior is very neat and clean like a new carOriginal no plates are availableIt,s My Personal carCar has a Nice Sound Systemcar smells like brand new carA good car for you and your familyCar Location : AMIN TOWN WEST CANAL ROADcome with your mechanic for further satisfactionContect me freely for more information

"
Suzuki Alto VXR 2022,PKR 24.5 lacs,,faisalabad," Millat Road, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795410.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795412.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795408.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795411.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795413.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795409.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795414.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795415.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795416.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2022-102795417.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","46,000 km",Petrol,Manual,Punjab,Solid White,Local,660 cc,Hatchback,"Jun 07, 2024",8809179,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering']","
  Tv camra install brand new car bumpertobumper jenun
    
"
Suzuki Mehran VX Euro II 2013,PKR 10 lacs,,faisalabad," Civil Lines, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012288.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012284.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012287.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012285.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012282.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012283.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012281.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012286.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012291.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012289.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012293.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012290.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/suzuki-mehran-vx-euro-ii-2013-101012292.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","87,000 km",Petrol,Manual,Lahore,Solid White,Local,796 cc,Hatchback,"Jun 07, 2024",8678477,"[' AM/FM Radio', ' CD Player', ' Immobilizer Key']","
  Mehran VX Model 2013.LHR Registered.Total Original Body.Engine 100%.Suspension 100%.Chill AC installed.Leather Poshish.Nice Look & Smooth Drive.Original Documents.Original Number Plates.Biomatric Available.Demand 10 Lac...Just Minor Negotiable in Price.Location : FSD
    
"
