title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Prado TX 2.7 2010,PKR 1.32 crore,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977504.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977511.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977514.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977515.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977516.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977517.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977518.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977524.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977525.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977526.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977527.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977528.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-4-2010-102977531.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","169,000 km",Petrol,Automatic,Islamabad,Black,Imported,2700 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2010-for-sale-in-islamabad-8822983,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota prado Tx Modal 2010Mileag 169000islamabad registerdone piec touchold parts availble 132 asking
    
"
Toyota Hilux Revo V Automatic 2.8 2020,PKR 1.08 crore,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977633.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977640.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977652.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977654.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977655.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977660.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102977663.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","67,000 km",Diesel,Automatic,Islamabad,White,Local,2800 cc,Double Cabin,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2020-for-sale-in-islamabad-8822990,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota hilux revoModal 2020total orginal67000 mileagdemand 108
    
"
Mercedes Benz C Class C63 AMG 2010,PKR 1.12 crore,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1026/mercedes-benz-c-class-c63-2010-102689364.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/mercedes-benz-c-class-c63-2010-102689114.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","50,650 km",Petrol,Automatic,Islamabad,Dolomite White Metallic,Imported,6200 cc,Coupe,"Jun 10, 2024",https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2010-for-sale-in-islamabad-8800655,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Mercedes Benz c63 AMG performance package Freshly converted 520+ BHP stage 2 tuned with pops and bangsFor more information contact me on WhatsApp Only serious buyers contact please. 

"
Nissan Dayz 2013,PKR 22.5 lacs,islamabad," G-11, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977295.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977297.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977294.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977301.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977303.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977298.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977300.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-dayz-2013-102977296.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","85,000 km",Petrol,Automatic,Islamabad,Silver,Imported,660 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/nissan-dayz-2013-for-sale-in-islamabad-8822967,['not listed'],"
  After Market Alloy rims.
    
"
Honda Vezel Hybrid Z 2016,PKR 61 lacs,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977164.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977162.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977157.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977156.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977160.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977159.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977165.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977155.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-vezel-hybrid-z-2016-102977153.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","150,000 km",Hybrid,Automatic,Islamabad,White,Imported,1500 cc,Crossover,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-islamabad-8822981,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda vezel 2016/21Registered 2022White interior No work need just buy and drive Chill acKeyless  As good as a brand new car. Fresh Import. Price is flexible. Alloy Rims. Original Book is available. Never been into any accident. Brand new tires installed. Complete auction sheet available. Token tax is up to date. Need to sell the car urgently. Totally driven on petrol.
    
"
Honda City 1.3 i-VTEC 2010,PKR 21 lacs,islamabad," 9th Avenue, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962124.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962142.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962126.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962130.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962138.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962134.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962183.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962157.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2010-102831353.jpg', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962151.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2010-102831351.jpg', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2010-102831352.jpg', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962191.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2010-102831355.jpg', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962173.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962177.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962187.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2010-102962195.webp']","2010
","329,836 km",Petrol,Manual,Islamabad,Ralley Red,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-islamabad-8821654,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Cassette Player', ' CoolBox', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2010- Registered 2010- Documents available- 2 keys available
    
"
Toyota Corolla Altis SR Cruisetronic 1.8 2010,PKR 44.25 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493578.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493580.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493586.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493579.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493583.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493576.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493577.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493582.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493585.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493592.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493593.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493600.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493598.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493590.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493594.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493599.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493595.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493602.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493603.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-corolla-1-8-cruisetronic-sr-2010-102493604.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","29,300 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-8785734,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Toyota Corolla Altis Sr Cruisetronic 1.8Single handed driven Rawalpindi two digit vip registrationBumper to Bumper original Brand new & Spotless condition Original documents & Spare keys available Spare tyre, Tools untouched Serious buyers only...
    
"
Nissan Note 1.2E 2020,PKR 55.8 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636069.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636066.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636063.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636065.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636064.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636062.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2020-102636067.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-note-1-2e-2020-102971161.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-note-1-2e-2020-102971162.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-note-1-2e-2020-102971159.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-note-1-2e-2020-102971160.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-note-1-2e-2020-102971158.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","62,000 km",Hybrid,Automatic,Islamabad,White,Imported,1200 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/nissan-note-2020-for-sale-in-islamabad-8796347,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Complete auction sheet available. 100% original . Original return file is available . Just imported. All taxes paid. Urgently need to sellthe  car.
    
"
Toyota Hilux Vigo Champ G 2012,PKR 57.5 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820373.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820363.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820362.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820374.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820371.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820357.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820360.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820361.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-vigo-champ-automatic-2012-102820376.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","157,000 km",Diesel,Automatic,Islamabad,Attitude Black,Local,2500 cc,Double Cabin,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2012-for-sale-in-islamabad-8811279,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Hilux Vigo Champ Thai Up For Sale kept with good care Brand new tires installed. All token taxes are paid to date duplicate book Call/SMS only during office hours please.
    
"
Honda Civic RS 2023,PKR 93 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969150.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969151.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969152.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969153.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969156.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969157.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969154.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-civic-rs-2023-102969155.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","11,000 km",Petrol,Automatic,Islamabad,Black,Local,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-islamabad-8822321,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  HONDA CIVIC RS TURBO 2023Sep 2023 invoiceTook delivery in March 2024 11,000 Kms original mileage First ownerIslamabad Registered (Special 2 digit) in March 2024Complete genuine. Spotless car. Honda Maintained 3 years glass coating applied. Slightly negotiable Reach out on Whatsaap or Number after 2pm. Trying to sell it asap so serious buyers only. Inside out fully original. Token tax is up to date. Fully maintained through authorized dealership. All service history log maintained. Price is flexible. Original Book is available.
    
"
KIA Picanto 1.0 MT 2021,PKR 26.4 lacs,islamabad," I- 8, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825777.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825775.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825782.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825772.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825781.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825778.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825770.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825780.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825769.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825776.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825773.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825779.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825771.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825768.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825774.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825767.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102825766.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","37,970 km",Petrol,Manual,Islamabad,Black,Local,998 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/kia-picanto-2021-for-sale-in-islamabad-8811630,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Kia Picanto 2021 modelTotal genuine paint including bumpersIslamabad Registered1st ownerGenuine mileage Giving 17-18 km/l in localBoth keys, user manuals and kia maintenance record available 

"
Toyota Aqua S 2015,PKR 41.5 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969196.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969207.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969208.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969195.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969194.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969212.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969202.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969204.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969192.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969203.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969211.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969213.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969218.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969206.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969210.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969221.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969209.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2015-102969745.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","91,000 km",Hybrid,Automatic,Islamabad,Silver,Imported,1500 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-aqua-2015-for-sale-in-islamabad-8822348,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Aqua 2015/18S push start full option varient Heating seats4.5 Grade auction sheet available ( pic attached)Brand new tyres installed recently Battery and ABS 100%Engine and suspension is in excellent condition Original documents on my nameNo work required Jazakallah 
    
"
Suzuki Swift DLX Automatic 1.3 Navigation 2018,PKR 28.5 lacs,islamabad," G-15, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968408.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968405.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968417.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968415.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968406.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968410.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968416.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968411.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968418.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-automatic-1-3-navigation-2018-102968407.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","62,860 km",Petrol,Automatic,Islamabad,Graphite Grey,Local,1300 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-islamabad-8822276,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Swift 1.3 Dlx Automatic transmission.Ac chill working. Engine and suspension in pristine condition.2nd owner own name.Total genuine. Just back round shape showered and left back door half showered.Lcd and back camera installed and working. Car is in excellent condition so please contact only serious buyers.Denter and brokers do not contact.
    
"
