title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda Civic 1.8 i-VTEC CVT 2020,PKR 64.5 lacs,karachi," D.H.A, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653154.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653150.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653151.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653148.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653156.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653145.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653157.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-civic-1-8-i-vtec-cvt-2020-102653158.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","92,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-8797726,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Authorized dealership maintained. Complete original file is availble . Complete service history available. Inside out fully original. Petrol driven, CNG never installed .
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2019,PKR 51.95 lacs,karachi," DHA Defence, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102993112.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974532.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974525.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974530.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974521.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974527.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974515.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102974520.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102993113.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102993114.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102993116.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102993115.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102993130.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","47,000 km",Petrol,Automatic,Sindh,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-8822750,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda Civic Oriel UG, Model 2019 End, 47000km Driven, Sunroof, Leather Seats, Navigation, like New, Located in DHA PHASE 6.
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2022,PKR 66.5 lacs,karachi," Khalid Bin Walid Road, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99881912.webp', 'https://cache3.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99881911.webp', 'https://cache2.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99881913.webp', 'https://cache4.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99882122.webp', 'https://cache4.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99882361.webp', 'https://cache1.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99882414.webp', 'https://cache4.pakwheels.com/ad_pictures/9988/honda-civic-oriel-1-8-i-vtec-cvt-2022-99882429.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","28,000 km",Petrol,Automatic,Karachi,White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-karachi-8599585,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Lightweight allow rims . Authorized dealership maintained. As good as a brand new car.
    
"
Toyota Corolla XE-G 2001,PKR 13.8 lacs,karachi," P.E.C.H.S, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120089.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120092.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120096.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120093.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120095.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120094.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120105.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120100.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120099.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120102.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120103.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120106.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120107.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/toyota-corolla-xe-g-2001-102120104.webp']","2001
","171,475 km",Petrol,Manual,Karachi,White,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2001-for-sale-in-karachi-8757138,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Front Speakers', ' Power Steering']","
  .- PakWheels inspected car- Inspection report attached- Number plates available- 3rd  Owner- Token Tax Paid- Manufacture 2001- Registered 2001- Documents available- 2 keys available
    
"
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,PKR 67.25 lacs,karachi," KDA, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391964.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391962.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391963.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391966.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391961.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391960.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102391965.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","16,000 km",Petrol,Automatic,Karachi,Attitude Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-8777749,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Grande 20222022 registered ( black interior)15000 km milageTotally genuine and zero scratches just like brand new.
    
"
Toyota Prius S Touring Selection 2021,PKR 85 lacs,karachi," P.E.C.H.S, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001964.webp', 'https://cache1.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001962.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001963.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001961.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001965.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001967.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001969.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001966.webp', 'https://cache2.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001971.webp', 'https://cache2.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001970.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001968.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001972.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001980.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/toyota-prius-s-touring-selection-2021-102001976.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","107,000 km",Hybrid,Automatic,Un-Registered,Silver Metallic,Imported,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2021-for-sale-in-karachi-8748228,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota prius hybrid 2021 model Unregistered car own import new lights, cruise control system R grade autcion sheet attached in picsPackage Prius s sensing Neat and clean car with 4 extra rims and tyresFresh import Cleared today from port All documents complete After Market Alloy rims. Complete auction sheet available. Complete original file is availble . Just like a Zero Meter car.
    
"
Prince Pearl MT 2020,PKR 12 lacs,karachi," DHA Defence, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/prince-pearl-mt-2020-102980805.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/prince-pearl-mt-2020-102980802.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/prince-pearl-mt-2020-102980801.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/prince-pearl-mt-2020-102980807.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/prince-pearl-mt-2020-102980803.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/prince-pearl-mt-2020-102980804.webp']","2020
","24,000 km",Petrol,Manual,Karachi,Silver,Local,800 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/prince-pearl-2020-for-sale-in-karachi-8823254,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Auction sheet avaialble. Army Officer driven. . Complete original file is availble . Brand new tires installed. All token taxes are paid to date. Urgently need to sellthe  car.
    
"
Toyota Probox 2006,PKR 27.5 lacs,karachi, Karachi Sindh,"['https://cache3.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358581.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358588.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358594.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358596.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358597.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358598.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358599.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358600.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-probox-2006-102358602.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","102,000 km",Petrol,Automatic,Sindh,White,Local,1500 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-probox-2006-for-sale-in-karachi-8775091,['not listed'],"
  Toyota Probox GX Limited Edition Model: 2006Registered: 2011Condition: Full Original - Back Wheel Arch Touchup - One Of Its Kind- ⁠Extra Mind Condition - ⁠No Work Required - ⁠Just Buy n Drive
    
"
Toyota Corolla XLi VVTi 2014,PKR 25.65 lacs,karachi," North Nazimabad, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980660.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980671.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980658.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980672.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980656.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980668.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980670.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980661.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980673.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2014-102980674.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","95,000 km",Petrol,Manual,Sindh,Attitude Black,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-8823235,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Power Locks', ' Power Steering']","
  Toyota Corrola XLi 2014Excellent ConditionRoom like a brandnewInterior body 100% OriginalExterior Body 95% Original( Only 2 piece touchup on side)Engine 100%Suspension 100%Tyre 100%throughtout Petrol
    
"
Audi A6 1.8 TFSI Business Class Edition 2016,PKR 1.38 crore,karachi," Amir Khusro, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980635.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980636.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980637.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980638.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980639.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980640.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980641.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980642.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980643.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980644.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/audi-a6-1-8-tfsi-business-class-edition-2016-102774698.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980645.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/audi-a6-1-8-tfsi-business-class-edition-2016-102980646.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/audi-a6-1-8-tfsi-business-class-edition-2016-102774716.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/audi-a6-1-8-tfsi-business-class-edition-2016-102774715.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/audi-a6-1-8-tfsi-business-class-edition-2016-102774712.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/audi-a6-1-8-tfsi-business-class-edition-2016-102774718.webp']","2016
","82,907 km",Petrol,Automatic,Karachi,White,Imported,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/audi-a6-2016-for-sale-in-karachi-8807589,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' Cruise Control', ' DVD Player', ' Front Camera', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
  -PakWheels inspected car-Inspection report attached-Number plates available-3rd Owner-Token Tax Paid-Manufacture 2016- Registered 2016-Documents available-2 keys available
    
"
Ford F 150 Limited Edition 2018,PKR 2.96 crore,karachi," DHA Defence, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980685.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980680.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980681.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980683.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980678.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980684.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980679.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980682.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/ford-f-150-xl-limited-edition-4-2018-102980677.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","98,000 km",Petrol,Automatic,Un-Registered,White,Imported,3500 cc,Double Cabin,"Jun 10, 2024",https://www.pakwheels.com/used-cars/ford-f-150-2018-for-sale-in-karachi-8823230,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  LED BAR , Base map car , black boost equipment.
    
"
Toyota Yaris Hatchback 2021,PKR 47.9 lacs,karachi," Khalid Bin Walid Road, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980440.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980433.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980439.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980434.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980438.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980441.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980437.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980432.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980436.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102980435.webp']","2021
","54,000 km",Petrol,Automatic,Un-Registered,Black,Imported,1000 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-hatchback-2021-for-sale-in-karachi-8823221,['not listed'],"
  YARIS X PUSH4 GRADE 54K MILEAGE BLACK COLORFRESH CLEAR VERIFY ABLE AUCTION SHEET FOR MORE DETAILS PLEASE CONTACT
    
"
Toyota Corolla Altis X Automatic 1.6 2021,PKR 55 lacs,karachi," Bahria Town Karachi, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-x-automatic-1-6-2021-102751598.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-x-automatic-1-6-2021-102751603.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-x-automatic-1-6-2021-102751597.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-x-automatic-1-6-2021-102751600.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-x-automatic-1-6-2021-102751607.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-x-automatic-1-6-2021-102751599.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","45,000 km",Petrol,Automatic,Sindh,White,Local,1600 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-8805718,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Lightweight allow rims . 100% maintained by dealership. Everything is in genuine condition . Original return file is available . All service history log maintained. Petrol driven, CNG never installed . Exchange option can be considered. Just like a Zero Meter car. Brand new tires installed. Never got into accident. Original book of this car is also available. Price is flexible. Sealed and powerful engine . All taxes paid. Urgently need to sellthe  car.
    
"
Suzuki Kei 2004,PKR 12.9 lacs,karachi," Landhi, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980092.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980100.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980116.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980097.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980114.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980101.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-kei-2004-102980093.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2004
","50,000 km",Petrol,Automatic,Sindh,Blue,Imported,660 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-kei-2004-for-sale-in-karachi-8823211,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Cassette Player', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Kei geniuen condidion orignal color full automatic
    
"
Honda Freed Hybrid Modulo X Honda Sensing 2018,PKR 67.5 lacs,karachi," Khalid Bin Walid Road, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168076.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168071.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168072.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168077.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168073.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168074.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/honda-freed-hybrid-modulo-x-honda-sensing-2018-102168078.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","173,000 km",Petrol,Automatic,Un-Registered, White Orchid Pearl,Imported,1500 cc,MPV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-freed-2018-for-sale-in-karachi-8760701,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda Freed Modulo 2018Top of the line Package Full House Pearl White ColorUnregistered 
    
"
