title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Daihatsu Mira X Memorial Edition 2014,PKR 24.5 lacs,multan," Chungi No 9, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232580.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232577.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232574.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232581.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232576.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232578.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232582.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232573.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/daihatsu-mira-x-memorial-edition-2014-102232579.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","65,000 km",Petrol,Automatic,Lahore, Pearl White,Imported,660 cc,Hatchback,"Jun 04, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2014-for-sale-in-multan-8765390,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  100% original. Complete service history available. Price is flexible. Need to sell the car urgently. No call/SMS will be answered after office hours.
    
"
Suzuki Alto L 2016,PKR 26.5 lacs,multan," Shalimar Colony, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522932.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522927.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522931.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522929.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522930.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522928.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522934.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522933.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522935.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522938.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522939.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522940.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522936.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522937.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522942.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522941.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522943.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522951.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522952.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/suzuki-alto-l-27-2016-102522949.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","63,400 km",Petrol,Automatic,Lahore,Sky Blue,Imported,660 cc,Hatchback,"Jun 04, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-multan-8787696,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  JDM AltoSky Blue ColourDrive like new carlow milage 2016 model 2018 register Automatic CVT transmission Just buy and drive
    
"
Toyota Yaris ATIV X CVT 1.5 2021,PKR 43 lacs,multan," Chungi No 8, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892810.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892813.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892809.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892811.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892812.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892807.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892814.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892805.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892817.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892820.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892823.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892815.webp', 'https://cache1.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892816.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892821.webp', 'https://cache1.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892818.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892819.webp', 'https://cache1.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892824.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-yaris-ativ-x-cvt-1-5-2021-100892822.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","65,000 km",Petrol,Automatic,Punjab,Super White,Local,1500 cc,Sedan,"Jun 03, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-multan-8670176,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2021 Model Full Option Top Of line 2 Remote Complete Orignal File Orignal Number Plates Available.
    
"
Suzuki Swift GLX CVT 2022,PKR 43.25 lacs,multan," Chungi No 8, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683388.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683392.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683384.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683383.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683382.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683389.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683387.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683385.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683395.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683386.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683391.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683390.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683394.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683397.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683400.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683396.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683393.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683399.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/suzuki-swift-glx-cvt-2022-100683398.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","26,070 km",Petrol,Automatic,Islamabad,Silver,Local,1200 cc,Hatchback,"Jun 03, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2022-for-sale-in-multan-8655701,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2022 Model Some Scratches Islamabad Registration Full Option Top Of Line
    
"
Toyota Prado TX L Package 2.7 2017,PKR 2.6 crore,multan," New Multan, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/9729/toyota-prado-tx-limited-3-2017-97290820.webp', 'https://cache2.pakwheels.com/ad_pictures/9729/toyota-prado-tx-limited-3-2017-97290819.webp', 'https://cache1.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800299.webp', 'https://cache2.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800294.webp', 'https://cache3.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800310.webp', 'https://cache1.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800311.webp', 'https://cache1.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800300.webp', 'https://cache2.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800296.webp', 'https://cache4.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800302.webp', 'https://cache4.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800305.webp', 'https://cache3.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800307.webp', 'https://cache3.pakwheels.com/ad_pictures/9580/toyota-prado-tx-limited-3-2017-95800304.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-prado-tx-limited-3-2017-101536339.webp']","2017
","27,184 km",Petrol,Automatic,Punjab,White,Imported,2700 cc,SUV,"Jun 03, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2017-for-sale-in-multan-8320705,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  PRADO TXLFully LoadedAuction 4.5Low MillagePearl White ColourHeat And Cool SeatsElectric SeatsPioneer Andoid PlayerAlmost New TyresBeige InteriorPunjab Registered With Executive NumberRegistered Year 20232 Remotes Available 100% original . As good as a brand new car. Price is slightly negotiable.
    
"
Toyota Fortuner Legender  2022,PKR 1.82 crore,multan," DHA Defence, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1020/toyota-fortuner-legender-2022-102069345.webp', 'https://cache2.pakwheels.com/ad_pictures/1020/toyota-fortuner-legender-2022-102069342.webp', 'https://cache3.pakwheels.com/ad_pictures/1020/toyota-fortuner-legender-2022-102069341.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-fortuner-legender-2022-102069340.webp', 'https://cache2.pakwheels.com/ad_pictures/1020/toyota-fortuner-legender-2022-102069343.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-fortuner-legender-2022-102069339.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","28,000 km",Diesel,Automatic,Islamabad,White,Local,2800 cc,SUV,"Jun 03, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-multan-8753374,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  100% original . All original documents are complete  . Complete service details available. Never got into accident. Original Book is available. Need to sell the car urgently.
    
"
Honda N Wgn 2021,PKR 40.75 lacs,multan," Chungi No 8, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1016/honda-n-wgn-2021-101691833.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/honda-n-wgn-2021-101691834.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/honda-n-wgn-2021-101691839.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/honda-n-wgn-2021-101691838.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/honda-n-wgn-2021-101691836.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/honda-n-wgn-2021-101691837.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","14,000 km",Petrol,Automatic,Un-Registered,Black,Imported,660 cc,N/A,"Jun 03, 2024",https://www.pakwheels.com/used-cars/honda-n-wgn-2021-for-sale-in-multan-8725754,['not listed'],"
  HONDA  N-WGN  Custom [ L Turbo Sensing ]2021 Model  MAY-2024 Arrival Full House 13000 km Milage Features : Push Start , Climate Control Ac , Dual Multimedia Steering , Original Audio and Navigation , Camera Recorder , Honda Sensing -Adaptive Cruise , 15 inch Custom Alloy Wheels , Parking Sensors , Electronic Hand Brake , Auto Hold , Build-in ETC, Spare Key , Turbo Engine Leather stitched Steering and Gear Nob , Leather Interior Double Tone and Many More Basic Features .
    
"
Chery Tiggo 8 Pro 1.6 DEX Plus 2023,PKR 90 lacs,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563788.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563794.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563793.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563790.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563792.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563787.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/chery-tiggo-8-pro-1-6-dex-plus-2023-102563789.webp']","2023
","15,000 km",Petrol,Automatic,Punjab,Super White,Local,1600 cc,Crossover,"Jun 02, 2024",https://www.pakwheels.com/used-cars/chery-tiggo-8-pro-2023-for-sale-in-multan-8791015,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  First owner Bumper to bumper genuine 

"
Toyota C-HR S-LED 2018,PKR 74.5 lacs,multan," Nawa Shehar, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768801.webp', 'https://cache1.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768802.webp', 'https://cache4.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768803.webp', 'https://cache3.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768804.webp', 'https://cache1.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768805.webp', 'https://cache1.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768806.webp', 'https://cache2.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768807.webp', 'https://cache3.pakwheels.com/ad_pictures/9576/toyota-c-hr-s-led-2018-95768808.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","118,000 km",Hybrid,Automatic,Un-Registered,White,Imported,1800 cc,Crossover,"Jun 02, 2024",https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-multan-8318433,"[' ABS', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' Cruise Control', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  TOYOTA C-HR S LED PACKAGE  2018 MODEL 2023 FRESH IMPORT 118000 KMS DONE4 GRADE VERIFIABLE AUCTION SHEETPEARL WHITE FEATURES: - LED HEADLAMPS- PUSH START- LEATHER STEERING- ALLOY WHEELS- ANDROID PANEL- BACK CAM AVAILABLE AT ROLLING WHEELS
    
"
Honda Civic VTi Oriel 1.8 i-VTEC 2013,PKR 37.5 lacs,multan," Buch Executive Villas, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870176.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870174.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870178.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870177.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870172.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870175.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870173.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870180.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2013-102870179.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","93,000 km",Petrol,Manual,Lahore,Crystal Black,Local,1800 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-multan-8814875,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Wed sports sa70 17inch performance rims  New tires installed recently. Token tax is up to date. Sealed and powerful engine. Willing to exchange with another car.
    
"
Honda Civic Oriel 2023,PKR 85.5 lacs,multan," Khanewal Road, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870055.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870051.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870054.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870053.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870056.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870063.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870059.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870062.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870066.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870065.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870073.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870069.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870079.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870075.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-2023-102870074.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
",10 km,Petrol,Automatic,Un-Registered,Crystal Black Pearl,Local,1500 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-multan-8814865,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  HONDA CIVIC ORIEL 1.5 TURBO (2023) (ZERO)CRYSTAL BLACK PEARL WITH BIEGE INTERIOR (CVT + TAX PAID)INVOICE : Rs. 9,029,500/FRESH DELIVERY FRESH INVOICE We will provide you 1) Original invoice2) Company Delivery Letter 3) Company Original NOC for Registration (Own name Registration & transfer facility is also available) (Double Biometric)NOTE:Due to signal issues now a days you can drop text or voice msg on my what's app. (Same number)
    
"
Honda Civic RS 2024,PKR 1.01 crore,multan," Khanewal Road, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869788.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869792.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869794.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869796.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869790.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869793.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869791.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869789.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869798.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869795.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869799.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869797.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869804.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869803.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869801.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869800.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869805.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-civic-rs-2024-102869802.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ",10 km,Petrol,Automatic,Un-Registered,White,Local,1500 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-multan-8814855,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  HONDA CIVIC RS 1.5 TURBO (2024) (ZERO)TAFFETA WHITE WITH BLACK INTERIOR (CVT + TAX PAID)INVOICE : Rs. 9,984,500/FRESH DELIVERY FRESH INVOICECAR WILL BE DELIVERED THROUGH OFFICIAL HONDA DEALERSHIP/ UZAIR MOTORS SHOWROOOM MULTAN We will provide you 1) Original invoice2) Company Delivery Letter 3) Company Original NOC for Registration (Own name Registration & transfer facility is also available) (Double Biometric)NOTE:Due to signal issues now a days you can drop text or voice msg on my what's app. (Same number)
    
"
