title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla XLi VVTi 2009,PKR 31.5 lacs,rawalpindi," BAHRIA PHASE 8, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962914.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962911.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962916.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962915.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962917.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962913.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102962912.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102964111.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2009-102964112.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","34,500 km",Petrol,Manual,Islamabad,Black,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-8821730,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Power Locks', ' Power Steering']","
  seeing is believing , like a Brand new untouched xli totally geniune car with 9.7 pakwh inspection rating  , Islamabad vip regn ,  with very low millage 34500 km driven Asking is 3150000 negotiable Bahria town phase 8  Rawalpindi
    
"
Toyota Corolla Cross 1.8 HEV X 2021,PKR 82 lacs,rawalpindi," Westridge, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-cross-1-8-hev-x-2021-102963434.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-cross-1-8-hev-x-2021-102963433.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-cross-1-8-hev-x-2021-102963435.webp']","2021
","51,000 km",Hybrid,Automatic,Lahore,Black,Imported,1800 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-cross-2021-for-sale-in-rawalpindi-8821782,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Imported Unit, first owner. Three piece painted. Top of the line variant. Price is slightly negotiable on spot. Dealers & chaska party please stay away
    
"
Toyota Prius A 2020,PKR 98 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925787.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925808.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925809.webp', 'https://cache2.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925810.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925811.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925817.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925824.webp', 'https://cache2.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925827.webp', 'https://cache2.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925829.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925830.webp', 'https://cache4.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925833.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925842.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925846.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925849.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925852.webp', 'https://cache2.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925862.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925864.webp', 'https://cache4.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925865.webp', 'https://cache4.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925867.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925869.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925871.webp', 'https://cache3.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925873.webp', 'https://cache2.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925875.webp', 'https://cache1.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925876.webp', 'https://cache2.pakwheels.com/ad_pictures/9792/toyota-prius-a-3-2020-97925877.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","88,211 km",Petrol,Automatic,Un-Registered,Pearl White,Imported,1800 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2020-for-sale-in-rawalpindi-8465014,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Lush Condition.4 grade Auction sheet2024 fresh importElectric seats.heads up displayAuto parkingAuto PilotAnd Much More.Just like a brand New Car.For more details contact...
    
"
Toyota Prius S 2020,PKR 87 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache4.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082834.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082835.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082836.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082837.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082838.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082839.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-prius-s-28-2020-101082844.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","81,032 km",Hybrid,Automatic,Un-Registered,Silver,Imported,1800 cc,Sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2020-for-sale-in-rawalpindi-8683318,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  For more details contact....
    
"
Suzuki Cultus Auto Gear Shift 2021,PKR 32.5 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache3.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950472.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950474.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950484.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950487.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950493.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950494.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950495.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/suzuki-cultus-auto-gear-shift-vxl-2021-101950497.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","85,000 km",Petrol,Automatic,Islamabad,White,Imported,1000 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2021-for-sale-in-rawalpindi-8744366,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  SUZUKI CULTUSMODEL 2021REGISTRATION ISLAMABAD AGS MODEL AUTO 85000 KM DRIVENONLY BONOT REPLACE FROM SUZUKI COMPANY FOR MORE DETAILS CONTACT...
    
"
BMW i8 Coupe 2017,PKR 3 crore,rawalpindi," Defence Phase-I, Rawalpindi Punjab","['https://cache1.pakwheels.com/ad_pictures/1020/bmw-i8-coupe-7-2017-102099908.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","39,000 km",Hybrid,Automatic,Islamabad,White,Imported,1500 cc,Coupe,"Jun 08, 2024",https://www.pakwheels.com/used-cars/bmw-i8-2017-for-sale-in-rawalpindi-8755646,"[' ABS', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  One of the very few clean i8 in Pakistan 10/10 condition inside out Drives like brand new New tyres installed Original mileage 

"
Suzuki Alto E 2013,PKR 21.75 lacs,rawalpindi," Adiala Road, Rawalpindi Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861652.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861656.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861653.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861655.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861657.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861658.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-e-2013-102861651.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","85,000 km",Petrol,Automatic,Islamabad,Silver,Imported,660 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-rawalpindi-8814220,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  islamabad number lifetime token paid my own name 1 door in touching everything is ok no work required 2nd owner  only Serious buyer contact
    
"
Mitsubishi Ek Wagon GS 2007,PKR 17.45 lacs,rawalpindi," Adiala Road, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861379.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861377.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861381.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861378.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861380.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861382.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861383.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861385.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861384.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/mitsubishi-ek-wagon-gs-2007-102861386.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","150,000 km",Petrol,Automatic,Islamabad,Blue,Imported,660 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2007-for-sale-in-rawalpindi-8814199,"[' ABS', ' Air Bags', ' Air Conditioning', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  islamabad number lifetime token paid my own name total Genuine 100%everything is ok no work required 2nd owner original airbags only Serious buyer contact
    
"
Suzuki Swift DLX Automatic 1.3 Navigation 2018,PKR 27.8 lacs,rawalpindi," Zaraj Housing Scheme, Rawalpindi Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815614.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815619.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815615.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815617.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815616.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815618.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815623.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815626.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815627.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815628.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815637.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815622.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815631.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815630.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815642.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-dlx-automatic-1-3-navigation-2018-102815629.webp']","2018
","139,961 km",Petrol,Automatic,Islamabad,Grey,Local,1300 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-rawalpindi-8810818,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' Cruise Control', ' DVD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' USB and Auxillary Cable']","
  -PakWheels inspected car-Inspection report attached-Number plates available-3rd Owner-Token Tax Paid-Manufacture 2018- Registered 2018-Documents available-2 keys available
    
"
Toyota Prado TX Limited 3.4 2005,PKR 79.5 lacs,rawalpindi," Defence Phase-I, Rawalpindi Punjab","['https://cache2.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597884.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597889.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597887.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597885.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597894.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597886.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597893.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597896.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597898.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597901.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597905.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597897.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-prado-tx-limited-3-4-2005-102597903.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2005
","180,000 km",Petrol,Automatic,Islamabad,Black,Imported,3400 cc,SUV,"Jun 08, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2005-for-sale-in-rawalpindi-8793480,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Model 2005Import 2011Reg 2011Prado TX Limited3400 cc PetrolTotal Genuine body Islamabad one digit numberSunroof7 seaterBlack Interior4x4 working Engine in pristine condition (7.5 - 8.3 kmpl avg in local travelling)On my own name Smart Card Duplicate (Original reg book was lost then found again after duplication, original book available as well)Trasnfer MandatoryI have the original headlamps as well
    
"
Suzuki Wagon R VXL 2017,PKR 22.2 lacs,rawalpindi," Airport Housing Society, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610065.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610058.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610063.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610057.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610061.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610062.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610060.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610059.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610070.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610064.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610067.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610066.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/suzuki-wagon-r-vxl-2017-101610068.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","117,000 km",Petrol,Manual,Islamabad,White,Local,1000 cc,Hatchback,"Jun 08, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-rawalpindi-8719976,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  SUZUKI WAGON R 2017 VXL ISB NUMBER-Neat and clean-Inside all genuine - Right fender and door sprayed- Rest all genuine -2nd Owner, On My Own Name -Life Time Token Paid-Biometric Available-Family used car-Engine/Suspension Perfect-Chilled AC Works Perfectly-Mileage 117kTRANSFER IS MANDATORYDemand 22.20 lakh Lightweight allow rims . 100% original . Complete original file is availble . Call/SMS only during office hours please. Driven on petrol throughout . Lifetime token tax paid. Just like a Zero Meter car. Engine in pristine condition . Looking to sell the car urgently. Token tax is up to date. Price is flexible. Original book is available as well. Never got into accident.
    
"
DFSK Glory 580 1.5 CVT 2021,PKR 54 lacs,rawalpindi," Westridge, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850127.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850140.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850132.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850136.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850138.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850133.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850145.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850148.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850149.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850150.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850155.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850154.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850144.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850151.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850153.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/dfsk-glory-580-1-5-cvt-2021-102850156.webp']","2021
","41,298 km",Petrol,Automatic,Islamabad,Grey Metallic,Local,1500 cc,SUV,"Jun 08, 2024",https://www.pakwheels.com/used-cars/dfsk-glory-580-2021-for-sale-in-rawalpindi-8813316,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' Front Camera', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
  .- PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2021- Registered 2021- Documents available- 2 keys available- Documents provide on Deal
    
"
Honda City 1.2L CVT 2022,PKR 45 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851462.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851461.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851460.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851473.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851474.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851459.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2022-102851472.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","37,500 km",Petrol,Automatic,Islamabad,Taffeta White,Local,1200 cc,Compact sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-rawalpindi-8813436,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Selling my car which is in immaculate condition, driven sensibly with care, Honda maintained, with no touch up/ accident history ALHAMDULILLAH. After market additions done with Yokohama blue Earth tyres in very good condition.Excellent fuel consumption n mileage ratio. Owned by an army doctor. Price slightly negotiable but please don’t expect miracles as I am no businessman. Serious buyers please.
    
"
Honda City 1.5L ASPIRE CVT 2022,PKR 51.5 lacs,rawalpindi," BAHRIA PHASE 7, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659748.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659749.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659732.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659739.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659693.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659707.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659746.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659740.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659721.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659750.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102659713.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102683350.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/honda-city-1-5l-aspire-cvt-2022-102683378.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","23,000 km",Petrol,Automatic,Islamabad,Taffeta White,Local,1497 cc,Compact sedan,"Jun 08, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-rawalpindi-8731841,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  As good as brand new car,Genuine 23000 km mileage ( Guaranteed ),First owner,Honda Aspire 1.5,Islamabad registered in 2022,2 keys everything in Immaculate condition.
    
"
