title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda City 1.3 i-VTEC 2017,PKR 32.5 lacs,faisalabad," Jaranwala, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928982.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928961.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928984.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928976.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928978.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928974.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928962.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928965.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928981.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928969.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928964.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928972.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928979.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928970.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928985.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928966.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928967.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928980.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928963.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2017-102928983.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","116,325 km",Petrol,Manual,Islamabad,White,Local,1300 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-faisalabad-8819169,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Car Condition for Sale:Front Bonnet and Side Fender: Painted.Other Body Areas: Minor touch-ups.Mechanical Condition: No mechanical work required.Tires: Yokohama tires with 20,000 km driven.Interior: All in fine condition.Readiness: Just buy and driveDocumentation:Biometric available on the spotRegistration: Islamabad registeredOverall: Noiseless car.
    
"
Mitsubishi I Roar Complete Vivace 2006,PKR 14.5 lacs,faisalabad," 204 Chak Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/9847/mitsubishi-i-roar-complete-vivace-2006-98471194.webp', 'https://cache4.pakwheels.com/ad_pictures/9847/mitsubishi-i-roar-complete-vivace-2006-98471195.webp', 'https://cache4.pakwheels.com/ad_pictures/9847/mitsubishi-i-roar-complete-vivace-2006-98471196.webp', 'https://cache2.pakwheels.com/ad_pictures/9847/mitsubishi-i-roar-complete-vivace-2006-98471192.webp', 'https://cache2.pakwheels.com/ad_pictures/9847/mitsubishi-i-roar-complete-vivace-2006-98471193.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","78,000 km",Petrol,Automatic,Sindh,Silver,Imported,660 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/mitsubishi-i-2006-for-sale-in-faisalabad-8502423,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  After Market Alloy rims. Everything is in genuine condition . Complete service history available. Petrol driven, CNG never installed . Exchange option can be considered. As good as a brand new car. Brand new tires installed. Original book of this car is also available. Never got into accident. Token tax is up to date. Token tax paid for life. Original return file is available .
    
"
Suzuki MR Wagon X 2014,PKR 23 lacs,faisalabad," D Ground, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800502.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800503.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800507.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800504.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800506.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800505.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800516.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800511.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800510.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/suzuki-mr-wagon-2018-102356380.jpg', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800513.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800514.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800517.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800518.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800519.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mr-wagon-2018-102800515.webp']","2014
","104,405 km",Petrol,Automatic,Lahore,Burgundy,Imported,660 cc,Mini Van,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-mr-wagon-2014-for-sale-in-faisalabad-8809638,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers']","
  -PakWheels inspected car-Inspection report attached-Number plates available-3rd Owner-Token Tax Paid-Manufacture 2014- Registered 2018-Documents available-2 keys available
    
"
Suzuki Cultus VXR 2021,PKR 30.99 lacs,faisalabad," Faisalabad Citi Housing Society, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926838.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926848.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926836.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926847.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926844.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926840.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926843.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926845.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2021-102926837.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","75,000 km",Petrol,Manual,Islamabad,White,Local,1000 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2021-for-sale-in-faisalabad-8819016,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  First owner Islamabad registeredNew condition Total GenuineNew tyre installed one month ago 

"
Suzuki Wagon R VXL 2022,PKR 29.9 lacs,faisalabad, Faisalabad Punjab,"['https://cache2.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508426.webp', 'https://cache3.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508429.webp', 'https://cache2.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508442.webp', 'https://cache2.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508433.webp', 'https://cache3.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508440.webp', 'https://cache4.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508437.webp', 'https://cache3.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508475.webp', 'https://cache4.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508452.webp', 'https://cache4.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508449.webp', 'https://cache3.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508465.webp', 'https://cache1.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508470.webp', 'https://cache2.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508476.webp', 'https://cache3.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508477.webp', 'https://cache1.pakwheels.com/ad_pictures/9950/suzuki-wagon-r-2022-99508478.webp']","2022
","43,077 km",Petrol,Manual,Punjab,Solid White,Local,1000 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-faisalabad-8569797,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows', ' USB and Auxillary Cable']","
  - Car Located in Faisalabad- PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2022- Registered 2022- Documents available- 2 keys available
    
"
Suzuki Wagon R VXL 2017,PKR 22 lacs,faisalabad, Faisalabad Punjab,"['https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153302.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153303.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153308.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153306.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153304.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153305.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153332.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153327.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153323.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153329.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153340.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153334.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153331.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/suzuki-wagon-r-vxl-2017-101153341.webp']","2017
","106,957 km",Petrol,Manual,Faisalabad,Silky Silver,Local,1000 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-faisalabad-8687965,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows', ' USB and Auxillary Cable']","
  - Located in Faisalabad - PakWheels inspected car- Inspection report attached- Number plates available- 2nd Owner- Token Tax Paid- Manufacture 2017- Registered 2017- Documents available- 2 keys available
    
"
Toyota Corolla Altis X Automatic 1.6 2022,PKR 58 lacs,faisalabad, Faisalabad Punjab,"['https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023863.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023854.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023855.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023856.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023857.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023858.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023859.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023860.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023861.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023862.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023853.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023864.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023865.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023866.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023867.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023868.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023869.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023870.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023871.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023872.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023852.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-x-automatic-1-6-2022-101023851.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697454.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697455.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697460.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697456.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697459.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697457.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697482.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697465.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697469.webp', 'https://cache4.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697464.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697473.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697484.webp', 'https://cache2.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697483.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697477.webp', 'https://cache1.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697467.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697485.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697463.webp', 'https://cache3.pakwheels.com/ad_pictures/1006/toyota-corolla-altis-x-automatic-1-6-2022-100697462.webp']","2022
","22,690 km",Petrol,Automatic,Islamabad,Super White,Local,1598 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-faisalabad-8656610,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' DVD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  - Located in Faisalabad - PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2022- Registered 2022- Documents available- 2 keys available

"
Toyota Sienta X 2019,PKR 58 lacs,faisalabad," Zia Town, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617031.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617043.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617062.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617085.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617088.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617109.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617108.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617092.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617091.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617080.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617105.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617058.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617053.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617048.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617100.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617069.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-sienta-x-24-2019-101617110.webp']","2019
","128,045 km",Hybrid,Automatic,Un-Registered,Super White,Imported,1500 cc,Van,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-sienta-2019-for-sale-in-faisalabad-8720437,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' CoolBox', ' Cruise Control', ' Front Camera', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Manufacture 2019- Import 2024- Documents available- 1 keys available
    
"
Toyota Sienta G 2018,PKR 65 lacs,faisalabad," Peoples Colony, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819638.webp', 'https://cache2.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819641.webp', 'https://cache2.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819653.webp', 'https://cache3.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819645.webp', 'https://cache4.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819650.webp', 'https://cache3.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819647.webp', 'https://cache4.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819665.webp', 'https://cache1.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819658.webp', 'https://cache3.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819657.webp', 'https://cache2.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819661.webp', 'https://cache2.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819662.webp', 'https://cache3.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819663.webp', 'https://cache2.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819666.webp', 'https://cache1.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819667.webp', 'https://cache3.pakwheels.com/ad_pictures/9981/toyota-sienta-2018-99819668.webp']","2018
","56,328 km",Petrol,Automatic,Un-Registered,Purple,Imported,1500 cc,Van,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-sienta-2018-for-sale-in-faisalabad-8593163,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' DVD Player', ' Front Camera', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Manufacture 2018- Un-Registered- Documents available- 2 keys available
    
"
Toyota Prius A Premium Touring Selection 2020,PKR 1.05 crore,faisalabad," Abdullahpur, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673302.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673305.webp', 'https://cache2.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673312.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673303.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673301.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673309.webp', 'https://cache3.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673304.webp', 'https://cache4.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673311.webp', 'https://cache3.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673310.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673307.webp', 'https://cache4.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673342.webp', 'https://cache4.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673345.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673340.webp', 'https://cache4.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673344.webp', 'https://cache2.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673346.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673347.webp', 'https://cache1.pakwheels.com/ad_pictures/9867/toyota-prius-a-premium-touring-selection-2020-98673341.webp']","2020
","55,677 km",Hybrid,Automatic,Un-Registered,Grey,Imported,1800 cc,Sedan,"Jun 04, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2020-for-sale-in-faisalabad-8509395,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  HEAD DISPLAY METERA PREMIUM E4 PKG(FULL HOUSE)MODEL 2020          IMPORT 2024 TOTAL ORIGNAL  SUNROOF               AUTO PARKING ELECTRIC COOL&HEATED SEATSFRONT AND REAR BOTHADAPTIVE CRUISE CONTROL 100% original. Just like a Zero Meter car. Recently imported. Lightweight allow rims. New tires installed recently. Urgently need to sellthe  car.
    
"
Nissan Note 1.2E 2020,PKR 57.5 lacs,faisalabad," Abdullahpur, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310786.webp', 'https://cache1.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310789.webp', 'https://cache2.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310790.webp', 'https://cache4.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310785.webp', 'https://cache3.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310779.webp', 'https://cache1.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310782.webp', 'https://cache2.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310784.webp', 'https://cache4.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310783.webp', 'https://cache4.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310780.webp', 'https://cache4.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310776.webp', 'https://cache2.pakwheels.com/ad_pictures/9931/nissan-note-1-2e-2020-99310787.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","30,000 km",Hybrid,Automatic,Un-Registered,Brilliant Silver ,Imported,1198 cc,Hatchback,"Jun 04, 2024",https://www.pakwheels.com/used-cars/nissan-note-2020-for-sale-in-faisalabad-8560390,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2024 FRESH IMPORT 4.5 GRADE VARIFIED AUCTION SHEETEverything is in genuine condition. As good as a brand new car. All service history log maintained. Recently imported. Alloy Rims. Fitted with new tires. Auction sheet can be verified. Looking to sell the car urgently.
    
"
